coord   	geo
#data_num	63
#slip_num	1544
#ndf     	-1481
#rss      	5.88266e+01  [m^2]
#rms      	9.66311e-01  [m]
#wrss   	NaN          [m^2]
#wrms   	NaN          [m]
#chi2    	NaN         
#rchi2   	NaN         
#r_1d   	NaN          [cm/km]
#r_2d   	3.79029e-01  [cm/km^2]
#strain   	1.78707e+00  [cm/km]

earth	homogeneous	3.00e+10  	0.2500

kappa   	0.00000     
beta     	0.00000     

smooth   	2d
surface  	free

fault 2 nicoya  -85.54233907   8.74026277     -86.82826920 10.01077299    0.0000e+00 6.1999e+04   25.00    -0.01000 0.01000  0.00000   -10.0000 0.0000  0.0000 0.0000  0.0000 0.0000    30 40
     subfault nicoya     18    15      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     19    15      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     20    15      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     21    15      -5.00000      0.26315      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     22    15      -5.00000      0.75527      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     23    15      -5.00000      1.25155      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     24    15      -5.00000      1.47970      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     25    15      -5.00000      1.34056      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     26    15      -5.00000      0.92859      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     27    15      -5.00000      0.45685      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     28    15      -5.00000      0.12367      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     29    15      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     30    15      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      1    16      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      2    16      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      3    16      -5.00000      0.00579      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      4    16      -5.00000      0.24090      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      5    16      -5.00000      0.80184      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      6    16      -5.00000      1.66537      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      7    16      -5.00000      2.70957      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      8    16      -5.00000      3.74642      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      9    16      -5.00000      4.56216      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     10    16      -5.00000      4.96257      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     11    16      -5.00000      4.81975      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     12    16      -5.00000      4.11642      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     13    16      -5.00000      2.97890      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     14    16      -5.00000      1.68200      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     15    16      -5.00000      0.59497      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     16    16      -5.00000      0.03186      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     17    16      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     18    16      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     19    16      -5.00000      0.00851      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     20    16      -5.00000      0.48365      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     21    16      -5.00000      1.37488      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     22    16      -5.00000      2.36415      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     23    16      -5.00000      3.05256      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     24    16      -5.00000      3.16372      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     25    16      -5.00000      2.68271      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     26    16      -5.00000      1.83506      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     27    16      -5.00000      0.95684      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     28    16      -5.00000      0.32710      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     29    16      -5.00000      0.04322      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     30    16      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      1    17      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      2    17      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      3    17      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      4    17      -5.00000      0.20303      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      5    17      -5.00000      0.72441      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      6    17      -5.00000      1.55056      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      7    17      -5.00000      2.56355      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      8    17      -5.00000      3.57826      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      9    17      -5.00000      4.38589      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     10    17      -5.00000      4.79961      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     11    17      -5.00000      4.69871      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     12    17      -5.00000      4.06624      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     13    17      -5.00000      3.01388      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     14    17      -5.00000      1.78326      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     15    17      -5.00000      0.70369      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     16    17      -5.00000      0.08061      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     17    17      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     18    17      -5.00000      0.03200      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     19    17      -5.00000      0.55440      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     20    17      -5.00000      1.72396      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     21    17      -5.00000      3.25288      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     22    17      -5.00000      4.61861      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     23    17      -5.00000      5.33352      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     24    17      -5.00000      5.16308      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     25    17      -5.00000      4.21085      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     26    17      -5.00000      2.84389      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     27    17      -5.00000      1.51544      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     28    17      -5.00000      0.57012      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     29    17      -5.00000      0.11425      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     30    17      -5.00000      0.00800      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      1    18      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      2    18      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      3    18      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      4    18      -5.00000      0.14757      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      5    18      -5.00000      0.59441      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      6    18      -5.00000      1.33940      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      7    18      -5.00000      2.26901      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      8    18      -5.00000      3.20155      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      9    18      -5.00000      3.93506      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     10    18      -5.00000      4.29538      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     11    18      -5.00000      4.17940      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     12    18      -5.00000      3.58703      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     13    18      -5.00000      2.63534      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     14    18      -5.00000      1.54717      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     15    18      -5.00000      0.60422      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     16    18      -5.00000      0.05562      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     17    18      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     18    18      -5.00000      0.34559      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     19    18      -5.00000      1.45442      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     20    18      -5.00000      3.26986      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     21    18      -5.00000      5.30713      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     22    18      -5.00000      6.90221      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     23    18      -5.00000      7.52702      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     24    18      -5.00000      7.00827      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     25    18      -5.00000      5.57045      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     26    18      -5.00000      3.71074      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     27    18      -5.00000      1.98056      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     28    18      -5.00000      0.76982      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     29    18      -5.00000      0.17766      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     30    18      -5.00000      0.02194      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      1    19      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      2    19      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      3    19      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      4    19      -5.00000      0.09130      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      5    19      -5.00000      0.45732      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      6    19      -5.00000      1.10978      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      7    19      -5.00000      1.93949      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      8    19      -5.00000      2.76717      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      9    19      -5.00000      3.39617      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     10    19      -5.00000      3.66421      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     11    19      -5.00000      3.48838      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     12    19      -5.00000      2.89459      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     13    19      -5.00000      2.02253      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     14    19      -5.00000      1.09802      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     15    19      -5.00000      0.36770      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     16    19      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     17    19      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     18    19      -5.00000      0.62915      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     19    19      -5.00000      2.16444      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     20    19      -5.00000      4.42807      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     21    19      -5.00000      6.80026      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     22    19      -5.00000      8.51880      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     23    19      -5.00000      9.03282      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     24    19      -5.00000      8.22318      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     25    19      -5.00000      6.41342      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     26    19      -5.00000      4.20210      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     27    19      -5.00000      2.21000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     28    19      -5.00000      0.84877      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     29    19      -5.00000      0.19657      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     30    19      -5.00000      0.02759      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      1    20      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      2    20      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      3    20      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      4    20      -5.00000      0.04851      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      5    20      -5.00000      0.34979      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      6    20      -5.00000      0.92584      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      7    20      -5.00000      1.67153      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      8    20      -5.00000      2.40893      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      9    20      -5.00000      2.94350      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     10    20      -5.00000      3.11994      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     11    20      -5.00000      2.87082      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     12    20      -5.00000      2.24770      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     13    20      -5.00000      1.42167      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     14    20      -5.00000      0.64110      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     15    20      -5.00000      0.13931      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     16    20      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     17    20      -5.00000      0.00235      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     18    20      -5.00000      0.64099      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     19    20      -5.00000      2.27336      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     20    20      -5.00000      4.69525      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     21    20      -5.00000      7.20998      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     22    20      -5.00000      8.98364      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     23    20      -5.00000      9.43970      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     24    20      -5.00000      8.48759      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     25    20      -5.00000      6.51211      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     26    20      -5.00000      4.17240      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     27    20      -5.00000      2.12218      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     28    20      -5.00000      0.76834      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     29    20      -5.00000      0.15564      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     30    20      -5.00000      0.01928      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      1    21      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      2    21      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      3    21      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      4    21      -5.00000      0.02416      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      5    21      -5.00000      0.28470      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      6    21      -5.00000      0.81088      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      7    21      -5.00000      1.50211      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      8    21      -5.00000      2.18190      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      9    21      -5.00000      2.65542      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     10    21      -5.00000      2.76850      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     11    21      -5.00000      2.46121      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     12    21      -5.00000      1.80379      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     13    21      -5.00000      0.99802      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     14    21      -5.00000      0.32234      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     15    21      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     16    21      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     17    21      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     18    21      -5.00000      0.37205      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     19    21      -5.00000      1.74438      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     20    21      -5.00000      4.00222      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     21    21      -5.00000      6.44637      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     22    21      -5.00000      8.20264      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     23    21      -5.00000      8.66457      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     24    21      -5.00000      7.74068      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     25    21      -5.00000      5.83345      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     26    21      -5.00000      3.61536      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     27    21      -5.00000      1.73062      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     28    21      -5.00000      0.55093      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     29    21      -5.00000      0.07451      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     30    21      -5.00000      0.00613      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      1    22      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      2    22      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      3    22      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      4    22      -5.00000      0.01312      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      5    22      -5.00000      0.24840      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      6    22      -5.00000      0.74065      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      7    22      -5.00000      1.39579      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      8    22      -5.00000      2.04093      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      9    22      -5.00000      2.48117      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     10    22      -5.00000      2.56063      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     11    22      -5.00000      2.22083      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     12    22      -5.00000      1.54351      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     13    22      -5.00000      0.75643      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     14    22      -5.00000      0.17009      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     15    22      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     16    22      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     17    22      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     18    22      -5.00000      0.05210      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     19    22      -5.00000      0.91358      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     20    22      -5.00000      2.70838      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     21    22      -5.00000      4.84781      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     22    22      -5.00000      6.47217      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     23    22      -5.00000      6.95642      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     24    22      -5.00000      6.18816      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     25    22      -5.00000      4.54755      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     26    22      -5.00000      2.67154      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     27    22      -5.00000      1.14852      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     28    22      -5.00000      0.28077      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     29    22      -5.00000      0.00526      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     30    22      -5.00000      0.00778      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      1    23      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      2    23      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      3    23      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      4    23      -5.00000      0.00615      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
